Date,Year,Month,Hour,Holiday,WeekDay,WorkingDay,Rider_Type(Qty),Riders(Qty)
24/1/2022,2022,1,6,0,2,1,casual,1
24/1/2022,2022,1,7,0,2,1,casual,11
24/1/2022,2022,1,8,0,2,1,casual,11
24/1/2022,2022,1,9,0,2,1,casual,11
24/1/2022,2022,1,10,0,2,1,casual,23
24/1/2022,2022,1,11,0,2,1,casual,30
24/1/2022,2022,1,12,0,2,1,casual,25
24/1/2022,2022,1,13,0,2,1,casual,33
24/1/2022,2022,1,14,0,2,1,casual,35
24/1/2022,2022,1,15,0,2,1,casual,52
24/1/2022,2022,1,16,0,2,1,casual,35
24/1/2022,2022,1,17,0,2,1,casual,41
24/1/2022,2022,1,18,0,2,1,casual,32
24/1/2022,2022,1,19,0,2,1,casual,20
24/1/2022,2022,1,20,0,2,1,casual,18
24/1/2022,2022,1,21,0,2,1,casual,18
24/1/2022,2022,1,22,0,2,1,casual,14
24/1/2022,2022,1,23,0,2,1,casual,19
25/1/2022,2022,1,0,0,3,1,casual,6
25/1/2022,2022,1,1,0,3,1,casual,4
25/1/2022,2022,1,2,0,3,1,casual,3
25/1/2022,2022,1,3,0,3,1,casual,0
25/1/2022,2022,1,4,0,3,1,casual,0
25/1/2022,2022,1,5,0,3,1,casual,0
25/1/2022,2022,1,6,0,3,1,casual,1
25/1/2022,2022,1,7,0,3,1,casual,14
25/1/2022,2022,1,8,0,3,1,casual,18
25/1/2022,2022,1,9,0,3,1,casual,18
25/1/2022,2022,1,10,0,3,1,casual,30
25/1/2022,2022,1,11,0,3,1,casual,52
25/1/2022,2022,1,12,0,3,1,casual,46
25/1/2022,2022,1,13,0,3,1,casual,63
25/1/2022,2022,1,14,0,3,1,casual,53
25/1/2022,2022,1,15,0,3,1,casual,30
25/1/2022,2022,1,16,0,3,1,casual,29
25/1/2022,2022,1,17,0,3,1,casual,27
25/1/2022,2022,1,18,0,3,1,casual,24
25/1/2022,2022,1,19,0,3,1,casual,5
25/1/2022,2022,1,20,0,3,1,casual,10
25/1/2022,2022,1,21,0,3,1,casual,19
25/1/2022,2022,1,22,0,3,1,casual,12
25/1/2022,2022,1,23,0,3,1,casual,3
26/1/2022,2022,1,0,0,4,1,casual,3
26/1/2022,2022,1,1,0,4,1,casual,5
26/1/2022,2022,1,2,0,4,1,casual,1
26/1/2022,2022,1,3,0,4,1,casual,1
26/1/2022,2022,1,4,0,4,1,casual,0
26/1/2022,2022,1,5,0,4,1,casual,0
26/1/2022,2022,1,6,0,4,1,casual,0
26/1/2022,2022,1,7,0,4,1,casual,11
26/1/2022,2022,1,8,0,4,1,casual,16
26/1/2022,2022,1,9,0,4,1,casual,18
26/1/2022,2022,1,10,0,4,1,casual,16
26/1/2022,2022,1,11,0,4,1,casual,11
26/1/2022,2022,1,12,0,4,1,casual,29
26/1/2022,2022,1,13,0,4,1,casual,17
26/1/2022,2022,1,14,0,4,1,casual,16
26/1/2022,2022,1,15,0,4,1,casual,22
26/1/2022,2022,1,16,0,4,1,casual,15
26/1/2022,2022,1,17,0,4,1,casual,16
26/1/2022,2022,1,18,0,4,1,casual,12
26/1/2022,2022,1,19,0,4,1,casual,11
26/1/2022,2022,1,20,0,4,1,casual,8
26/1/2022,2022,1,21,0,4,1,casual,8
26/1/2022,2022,1,22,0,4,1,casual,3
26/1/2022,2022,1,23,0,4,1,casual,5
27/1/2022,2022,1,0,0,5,1,casual,6
27/1/2022,2022,1,1,0,5,1,casual,6
27/1/2022,2022,1,2,0,5,1,casual,2
27/1/2022,2022,1,3,0,5,1,casual,3
27/1/2022,2022,1,4,0,5,1,casual,1
27/1/2022,2022,1,5,0,5,1,casual,0
27/1/2022,2022,1,6,0,5,1,casual,0
27/1/2022,2022,1,7,0,5,1,casual,6
27/1/2022,2022,1,8,0,5,1,casual,14
27/1/2022,2022,1,9,0,5,1,casual,6
27/1/2022,2022,1,10,0,5,1,casual,9
27/1/2022,2022,1,11,0,5,1,casual,10
27/1/2022,2022,1,12,0,5,1,casual,25
27/1/2022,2022,1,13,0,5,1,casual,26
27/1/2022,2022,1,14,0,5,1,casual,23
27/1/2022,2022,1,15,0,5,1,casual,27
27/1/2022,2022,1,16,0,5,1,casual,26
27/1/2022,2022,1,17,0,5,1,casual,16
27/1/2022,2022,1,18,0,5,1,casual,20
27/1/2022,2022,1,19,0,5,1,casual,10
27/1/2022,2022,1,20,0,5,1,casual,6
27/1/2022,2022,1,21,0,5,1,casual,8
27/1/2022,2022,1,22,0,5,1,casual,11
27/1/2022,2022,1,23,0,5,1,casual,8
28/1/2022,2022,1,0,0,6,0,casual,1
28/1/2022,2022,1,1,0,6,0,casual,1
28/1/2022,2022,1,2,0,6,0,casual,3
28/1/2022,2022,1,3,0,6,0,casual,1
28/1/2022,2022,1,4,0,6,0,casual,0
28/1/2022,2022,1,5,0,6,0,casual,0
28/1/2022,2022,1,6,0,6,0,casual,3
28/1/2022,2022,1,7,0,6,0,casual,3
28/1/2022,2022,1,8,0,6,0,casual,9
28/1/2022,2022,1,9,0,6,0,casual,13
28/1/2022,2022,1,10,0,6,0,casual,27
28/1/2022,2022,1,11,0,6,0,casual,55
28/1/2022,2022,1,12,0,6,0,casual,70
28/1/2022,2022,1,13,0,6,0,casual,80
28/1/2022,2022,1,14,0,6,0,casual,123
28/1/2022,2022,1,15,0,6,0,casual,90
28/1/2022,2022,1,16,0,6,0,casual,131
28/1/2022,2022,1,17,0,6,0,casual,57
28/1/2022,2022,1,18,0,6,0,casual,40
28/1/2022,2022,1,19,0,6,0,casual,33
28/1/2022,2022,1,20,0,6,0,casual,5
28/1/2022,2022,1,21,0,6,0,casual,18
28/1/2022,2022,1,22,0,6,0,casual,6
28/1/2022,2022,1,23,0,6,0,casual,6
29/1/2022,2022,1,0,0,0,0,casual,15
29/1/2022,2022,1,1,0,0,0,casual,5
29/1/2022,2022,1,2,0,0,0,casual,3
29/1/2022,2022,1,3,0,0,0,casual,4
29/1/2022,2022,1,4,0,0,0,casual,0
29/1/2022,2022,1,5,0,0,0,casual,1
29/1/2022,2022,1,6,0,0,0,casual,1
29/1/2022,2022,1,7,0,0,0,casual,0
29/1/2022,2022,1,8,0,0,0,casual,9
29/1/2022,2022,1,9,0,0,0,casual,13
29/1/2022,2022,1,10,0,0,0,casual,38
29/1/2022,2022,1,11,0,0,0,casual,57
29/1/2022,2022,1,12,0,0,0,casual,73
29/1/2022,2022,1,13,0,0,0,casual,78
29/1/2022,2022,1,14,0,0,0,casual,51
29/1/2022,2022,1,15,0,0,0,casual,68
29/1/2022,2022,1,16,0,0,0,casual,54
29/1/2022,2022,1,17,0,0,0,casual,33
29/1/2022,2022,1,18,0,0,0,casual,17
29/1/2022,2022,1,19,0,0,0,casual,14
29/1/2022,2022,1,20,0,0,0,casual,13
29/1/2022,2022,1,21,0,0,0,casual,0
29/1/2022,2022,1,22,0,0,0,casual,7
29/1/2022,2022,1,23,0,0,0,casual,4
30/1/2022,2022,1,0,0,1,1,casual,0
30/1/2022,2022,1,1,0,1,1,casual,0
30/1/2022,2022,1,2,0,1,1,casual,1
30/1/2022,2022,1,3,0,1,1,casual,0
30/1/2022,2022,1,4,0,1,1,casual,0
30/1/2022,2022,1,5,0,1,1,casual,0
30/1/2022,2022,1,6,0,1,1,casual,0
30/1/2022,2022,1,7,0,1,1,casual,4
30/1/2022,2022,1,8,0,1,1,casual,12
30/1/2022,2022,1,9,0,1,1,casual,5
30/1/2022,2022,1,10,0,1,1,casual,3
30/1/2022,2022,1,11,0,1,1,casual,6
30/1/2022,2022,1,12,0,1,1,casual,5
30/1/2022,2022,1,13,0,1,1,casual,15
30/1/2022,2022,1,14,0,1,1,casual,15
30/1/2022,2022,1,15,0,1,1,casual,7
30/1/2022,2022,1,16,0,1,1,casual,11
30/1/2022,2022,1,17,0,1,1,casual,16
30/1/2022,2022,1,18,0,1,1,casual,11
30/1/2022,2022,1,19,0,1,1,casual,8
30/1/2022,2022,1,20,0,1,1,casual,2
30/1/2022,2022,1,21,0,1,1,casual,3
30/1/2022,2022,1,22,0,1,1,casual,2
30/1/2022,2022,1,23,0,1,1,casual,0
31/1/2022,2022,1,0,0,2,1,casual,0
31/1/2022,2022,1,1,0,2,1,casual,1
31/1/2022,2022,1,2,0,2,1,casual,0
31/1/2022,2022,1,3,0,2,1,casual,0
31/1/2022,2022,1,4,0,2,1,casual,0
31/1/2022,2022,1,5,0,2,1,casual,0
31/1/2022,2022,1,6,0,2,1,casual,0
31/1/2022,2022,1,7,0,2,1,casual,6
31/1/2022,2022,1,8,0,2,1,casual,14
31/1/2022,2022,1,9,0,2,1,casual,30
31/1/2022,2022,1,10,0,2,1,casual,34
31/1/2022,2022,1,11,0,2,1,casual,14
31/1/2022,2022,1,12,0,2,1,casual,13
31/1/2022,2022,1,13,0,2,1,casual,27
31/1/2022,2022,1,14,0,2,1,casual,18
31/1/2022,2022,1,15,0,2,1,casual,27
31/1/2022,2022,1,16,0,2,1,casual,30
31/1/2022,2022,1,17,0,2,1,casual,41
31/1/2022,2022,1,18,0,2,1,casual,16
31/1/2022,2022,1,19,0,2,1,casual,22
31/1/2022,2022,1,20,0,2,1,casual,15
31/1/2022,2022,1,21,0,2,1,casual,3
31/1/2022,2022,1,22,0,2,1,casual,11
31/1/2022,2022,1,23,0,2,1,casual,2
1/2/2022,2022,2,0,0,3,1,casual,0
1/2/2022,2022,2,1,0,3,1,casual,0
1/2/2022,2022,2,2,0,3,1,casual,1
1/2/2022,2022,2,3,0,3,1,casual,0
1/2/2022,2022,2,4,0,3,1,casual,0
1/2/2022,2022,2,5,0,3,1,casual,0
1/2/2022,2022,2,6,0,3,1,casual,0
1/2/2022,2022,2,7,0,3,1,casual,7
1/2/2022,2022,2,8,0,3,1,casual,15
1/2/2022,2022,2,9,0,3,1,casual,9
1/2/2022,2022,2,10,0,3,1,casual,9
1/2/2022,2022,2,11,0,3,1,casual,27
1/2/2022,2022,2,12,0,3,1,casual,26
1/2/2022,2022,2,13,0,3,1,casual,12
1/2/2022,2022,2,14,0,3,1,casual,33
1/2/2022,2022,2,15,0,3,1,casual,25
1/2/2022,2022,2,16,0,3,1,casual,22
1/2/2022,2022,2,17,0,3,1,casual,31
1/2/2022,2022,2,18,0,3,1,casual,12
1/2/2022,2022,2,19,0,3,1,casual,20
1/2/2022,2022,2,20,0,3,1,casual,10
1/2/2022,2022,2,21,0,3,1,casual,16
1/2/2022,2022,2,22,0,3,1,casual,7
1/2/2022,2022,2,23,0,3,1,casual,22
2/2/2022,2022,2,0,0,4,1,casual,7
2/2/2022,2022,2,1,0,4,1,casual,3
2/2/2022,2022,2,2,0,4,1,casual,2
2/2/2022,2022,2,3,0,4,1,casual,0
2/2/2022,2022,2,4,0,4,1,casual,0
2/2/2022,2022,2,5,0,4,1,casual,0
2/2/2022,2022,2,6,0,4,1,casual,1
2/2/2022,2022,2,7,0,4,1,casual,4
2/2/2022,2022,2,8,0,4,1,casual,9
2/2/2022,2022,2,9,0,4,1,casual,15
2/2/2022,2022,2,10,0,4,1,casual,6
2/2/2022,2022,2,11,0,4,1,casual,6
2/2/2022,2022,2,12,0,4,1,casual,8
2/2/2022,2022,2,13,0,4,1,casual,13
2/2/2022,2022,2,14,0,4,1,casual,12
2/2/2022,2022,2,15,0,4,1,casual,24
2/2/2022,2022,2,16,0,4,1,casual,18
2/2/2022,2022,2,17,0,4,1,casual,13
2/2/2022,2022,2,18,0,4,1,casual,17
2/2/2022,2022,2,19,0,4,1,casual,16
2/2/2022,2022,2,20,0,4,1,casual,9
2/2/2022,2022,2,21,0,4,1,casual,4
2/2/2022,2022,2,22,0,4,1,casual,3
2/2/2022,2022,2,23,0,4,1,casual,0
3/2/2022,2022,2,0,0,5,1,casual,1
3/2/2022,2022,2,1,0,5,1,casual,3
3/2/2022,2022,2,2,0,5,1,casual,0
3/2/2022,2022,2,3,0,5,1,casual,0
3/2/2022,2022,2,4,0,5,1,casual,0
3/2/2022,2022,2,5,0,5,1,casual,0
3/2/2022,2022,2,6,0,5,1,casual,0
3/2/2022,2022,2,7,0,5,1,casual,10
3/2/2022,2022,2,8,0,5,1,casual,12
3/2/2022,2022,2,9,0,5,1,casual,18
3/2/2022,2022,2,10,0,5,1,casual,15
3/2/2022,2022,2,11,0,5,1,casual,15
3/2/2022,2022,2,12,0,5,1,casual,25
3/2/2022,2022,2,13,0,5,1,casual,25
3/2/2022,2022,2,14,0,5,1,casual,22
3/2/2022,2022,2,15,0,5,1,casual,48
3/2/2022,2022,2,16,0,5,1,casual,36
3/2/2022,2022,2,17,0,5,1,casual,30
3/2/2022,2022,2,18,0,5,1,casual,17
3/2/2022,2022,2,19,0,5,1,casual,11
3/2/2022,2022,2,20,0,5,1,casual,8
3/2/2022,2022,2,21,0,5,1,casual,8
3/2/2022,2022,2,22,0,5,1,casual,3
3/2/2022,2022,2,23,0,5,1,casual,3
4/2/2022,2022,2,0,0,6,0,casual,10
4/2/2022,2022,2,1,0,6,0,casual,0
4/2/2022,2022,2,2,0,6,0,casual,6
4/2/2022,2022,2,3,0,6,0,casual,1
4/2/2022,2022,2,4,0,6,0,casual,1
4/2/2022,2022,2,5,0,6,0,casual,1
4/2/2022,2022,2,6,0,6,0,casual,1
4/2/2022,2022,2,7,0,6,0,casual,1
4/2/2022,2022,2,8,0,6,0,casual,4
4/2/2022,2022,2,9,0,6,0,casual,16
4/2/2022,2022,2,10,0,6,0,casual,31
4/2/2022,2022,2,11,0,6,0,casual,46
4/2/2022,2022,2,12,0,6,0,casual,40
4/2/2022,2022,2,13,0,6,0,casual,58
4/2/2022,2022,2,14,0,6,0,casual,47
4/2/2022,2022,2,15,0,6,0,casual,61
4/2/2022,2022,2,16,0,6,0,casual,20
4/2/2022,2022,2,17,0,6,0,casual,13
4/2/2022,2022,2,18,0,6,0,casual,6
4/2/2022,2022,2,19,0,6,0,casual,5
4/2/2022,2022,2,20,0,6,0,casual,4
4/2/2022,2022,2,21,0,6,0,casual,4
4/2/2022,2022,2,22,0,6,0,casual,4
4/2/2022,2022,2,23,0,6,0,casual,4
5/2/2022,2022,2,0,0,0,0,casual,3
5/2/2022,2022,2,1,0,0,0,casual,5
5/2/2022,2022,2,2,0,0,0,casual,4
5/2/2022,2022,2,3,0,0,0,casual,4
5/2/2022,2022,2,4,0,0,0,casual,0
5/2/2022,2022,2,5,0,0,0,casual,0
5/2/2022,2022,2,6,0,0,0,casual,0
5/2/2022,2022,2,7,0,0,0,casual,0
5/2/2022,2022,2,8,0,0,0,casual,4
5/2/2022,2022,2,9,0,0,0,casual,9
5/2/2022,2022,2,10,0,0,0,casual,10
5/2/2022,2022,2,11,0,0,0,casual,22
5/2/2022,2022,2,12,0,0,0,casual,25
5/2/2022,2022,2,13,0,0,0,casual,33
5/2/2022,2022,2,14,0,0,0,casual,40
5/2/2022,2022,2,15,0,0,0,casual,55
5/2/2022,2022,2,16,0,0,0,casual,35
5/2/2022,2022,2,17,0,0,0,casual,31
5/2/2022,2022,2,18,0,0,0,casual,10
5/2/2022,2022,2,19,0,0,0,casual,6
5/2/2022,2022,2,20,0,0,0,casual,3
5/2/2022,2022,2,21,0,0,0,casual,6
5/2/2022,2022,2,22,0,0,0,casual,9
5/2/2022,2022,2,23,0,0,0,casual,4
6/2/2022,2022,2,0,0,1,1,casual,7
6/2/2022,2022,2,1,0,1,1,casual,0
6/2/2022,2022,2,2,0,1,1,casual,0
6/2/2022,2022,2,4,0,1,1,casual,0
6/2/2022,2022,2,5,0,1,1,casual,0
6/2/2022,2022,2,6,0,1,1,casual,0
6/2/2022,2022,2,7,0,1,1,casual,5
6/2/2022,2022,2,8,0,1,1,casual,10
6/2/2022,2022,2,9,0,1,1,casual,8
6/2/2022,2022,2,10,0,1,1,casual,20
6/2/2022,2022,2,11,0,1,1,casual,12
6/2/2022,2022,2,12,0,1,1,casual,19
6/2/2022,2022,2,13,0,1,1,casual,17
6/2/2022,2022,2,14,0,1,1,casual,14
6/2/2022,2022,2,15,0,1,1,casual,25
6/2/2022,2022,2,16,0,1,1,casual,13
6/2/2022,2022,2,17,0,1,1,casual,13
6/2/2022,2022,2,18,0,1,1,casual,11
6/2/2022,2022,2,19,0,1,1,casual,7
6/2/2022,2022,2,20,0,1,1,casual,7
6/2/2022,2022,2,21,0,1,1,casual,11
6/2/2022,2022,2,22,0,1,1,casual,4
6/2/2022,2022,2,23,0,1,1,casual,3
7/2/2022,2022,2,0,0,2,1,casual,1
7/2/2022,2022,2,1,0,2,1,casual,8
7/2/2022,2022,2,2,0,2,1,casual,0
7/2/2022,2022,2,3,0,2,1,casual,1
7/2/2022,2022,2,4,0,2,1,casual,0
7/2/2022,2022,2,5,0,2,1,casual,0
7/2/2022,2022,2,6,0,2,1,casual,2
7/2/2022,2022,2,7,0,2,1,casual,6
7/2/2022,2022,2,8,0,2,1,casual,7
7/2/2022,2022,2,9,0,2,1,casual,11
7/2/2022,2022,2,10,0,2,1,casual,12
7/2/2022,2022,2,11,0,2,1,casual,9
7/2/2022,2022,2,12,0,2,1,casual,9
7/2/2022,2022,2,13,0,2,1,casual,15
7/2/2022,2022,2,14,0,2,1,casual,11
7/2/2022,2022,2,15,0,2,1,casual,13
7/2/2022,2022,2,16,0,2,1,casual,19
7/2/2022,2022,2,17,0,2,1,casual,15
7/2/2022,2022,2,18,0,2,1,casual,10
7/2/2022,2022,2,19,0,2,1,casual,11
7/2/2022,2022,2,20,0,2,1,casual,6
7/2/2022,2022,2,21,0,2,1,casual,20
7/2/2022,2022,2,22,0,2,1,casual,11
7/2/2022,2022,2,23,0,2,1,casual,2
8/2/2022,2022,2,0,0,3,1,casual,2
8/2/2022,2022,2,1,0,3,1,casual,1
8/2/2022,2022,2,2,0,3,1,casual,0
8/2/2022,2022,2,3,0,3,1,casual,0
8/2/2022,2022,2,4,0,3,1,casual,0
8/2/2022,2022,2,5,0,3,1,casual,0
8/2/2022,2022,2,6,0,3,1,casual,3
8/2/2022,2022,2,7,0,3,1,casual,5
8/2/2022,2022,2,8,0,3,1,casual,13
8/2/2022,2022,2,9,0,3,1,casual,8
8/2/2022,2022,2,10,0,3,1,casual,1
8/2/2022,2022,2,11,0,3,1,casual,5
8/2/2022,2022,2,12,0,3,1,casual,14
8/2/2022,2022,2,13,0,3,1,casual,15
8/2/2022,2022,2,14,0,3,1,casual,8
8/2/2022,2022,2,15,0,3,1,casual,5
8/2/2022,2022,2,16,0,3,1,casual,2
8/2/2022,2022,2,17,0,3,1,casual,8
8/2/2022,2022,2,18,0,3,1,casual,4
8/2/2022,2022,2,19,0,3,1,casual,3
8/2/2022,2022,2,20,0,3,1,casual,3
8/2/2022,2022,2,21,0,3,1,casual,3
8/2/2022,2022,2,22,0,3,1,casual,3
8/2/2022,2022,2,23,0,3,1,casual,3
9/2/2022,2022,2,0,0,4,1,casual,3
9/2/2022,2022,2,1,0,4,1,casual,2
9/2/2022,2022,2,2,0,4,1,casual,0
9/2/2022,2022,2,3,0,4,1,casual,0
9/2/2022,2022,2,4,0,4,1,casual,0
9/2/2022,2022,2,5,0,4,1,casual,0
9/2/2022,2022,2,6,0,4,1,casual,1
9/2/2022,2022,2,7,0,4,1,casual,4
9/2/2022,2022,2,8,0,4,1,casual,11
9/2/2022,2022,2,9,0,4,1,casual,9
9/2/2022,2022,2,10,0,4,1,casual,7
9/2/2022,2022,2,11,0,4,1,casual,4
9/2/2022,2022,2,12,0,4,1,casual,10
9/2/2022,2022,2,13,0,4,1,casual,10
9/2/2022,2022,2,14,0,4,1,casual,18
9/2/2022,2022,2,15,0,4,1,casual,14
9/2/2022,2022,2,16,0,4,1,casual,15
9/2/2022,2022,2,17,0,4,1,casual,12
9/2/2022,2022,2,18,0,4,1,casual,13
9/2/2022,2022,2,19,0,4,1,casual,8
9/2/2022,2022,2,20,0,4,1,casual,2
9/2/2022,2022,2,21,0,4,1,casual,8
9/2/2022,2022,2,22,0,4,1,casual,3
9/2/2022,2022,2,23,0,4,1,casual,9
10/2/2022,2022,2,0,0,5,1,casual,4
10/2/2022,2022,2,1,0,5,1,casual,2
10/2/2022,2022,2,2,0,5,1,casual,7
10/2/2022,2022,2,3,0,5,1,casual,0
10/2/2022,2022,2,4,0,5,1,casual,0
10/2/2022,2022,2,5,0,5,1,casual,0
10/2/2022,2022,2,6,0,5,1,casual,3
10/2/2022,2022,2,7,0,5,1,casual,5
10/2/2022,2022,2,8,0,5,1,casual,1
10/2/2022,2022,2,9,0,5,1,casual,10
10/2/2022,2022,2,10,0,5,1,casual,5
10/2/2022,2022,2,11,0,5,1,casual,19
10/2/2022,2022,2,12,0,5,1,casual,8
10/2/2022,2022,2,13,0,5,1,casual,22
10/2/2022,2022,2,14,0,5,1,casual,8
10/2/2022,2022,2,15,0,5,1,casual,27
10/2/2022,2022,2,16,0,5,1,casual,28
10/2/2022,2022,2,17,0,5,1,casual,15
10/2/2022,2022,2,18,0,5,1,casual,14
10/2/2022,2022,2,19,0,5,1,casual,16
10/2/2022,2022,2,20,0,5,1,casual,7
10/2/2022,2022,2,21,0,5,1,casual,14
10/2/2022,2022,2,22,0,5,1,casual,11
10/2/2022,2022,2,23,0,5,1,casual,1
11/2/2022,2022,2,0,0,6,0,casual,3
11/2/2022,2022,2,1,0,6,0,casual,2
11/2/2022,2022,2,2,0,6,0,casual,2
11/2/2022,2022,2,3,0,6,0,casual,0
11/2/2022,2022,2,4,0,6,0,casual,0
11/2/2022,2022,2,5,0,6,0,casual,0
11/2/2022,2022,2,6,0,6,0,casual,1
11/2/2022,2022,2,7,0,6,0,casual,0
11/2/2022,2022,2,8,0,6,0,casual,1
11/2/2022,2022,2,9,0,6,0,casual,5
11/2/2022,2022,2,10,0,6,0,casual,23
11/2/2022,2022,2,11,0,6,0,casual,26
11/2/2022,2022,2,12,0,6,0,casual,25
11/2/2022,2022,2,13,0,6,0,casual,18
11/2/2022,2022,2,14,0,6,0,casual,38
11/2/2022,2022,2,15,0,6,0,casual,12
11/2/2022,2022,2,16,0,6,0,casual,12
11/2/2022,2022,2,17,0,6,0,casual,13
11/2/2022,2022,2,18,0,6,0,casual,3
11/2/2022,2022,2,19,0,6,0,casual,2
11/2/2022,2022,2,20,0,6,0,casual,1
11/2/2022,2022,2,21,0,6,0,casual,5
11/2/2022,2022,2,22,0,6,0,casual,0
11/2/2022,2022,2,23,0,6,0,casual,0
12/2/2022,2022,2,0,0,0,0,casual,0
12/2/2022,2022,2,1,0,0,0,casual,0
12/2/2022,2022,2,2,0,0,0,casual,1
12/2/2022,2022,2,3,0,0,0,casual,0
12/2/2022,2022,2,4,0,0,0,casual,0
12/2/2022,2022,2,5,0,0,0,casual,0
12/2/2022,2022,2,6,0,0,0,casual,0
12/2/2022,2022,2,7,0,0,0,casual,0
12/2/2022,2022,2,8,0,0,0,casual,0
12/2/2022,2022,2,9,0,0,0,casual,3
12/2/2022,2022,2,10,0,0,0,casual,8
12/2/2022,2022,2,11,0,0,0,casual,3
12/2/2022,2022,2,12,0,0,0,casual,7
12/2/2022,2022,2,13,0,0,0,casual,10
12/2/2022,2022,2,14,0,0,0,casual,9
12/2/2022,2022,2,15,0,0,0,casual,5
12/2/2022,2022,2,16,0,0,0,casual,16
12/2/2022,2022,2,17,0,0,0,casual,4
12/2/2022,2022,2,18,0,0,0,casual,4
12/2/2022,2022,2,19,0,0,0,casual,2
12/2/2022,2022,2,20,0,0,0,casual,1
12/2/2022,2022,2,21,0,0,0,casual,0
12/2/2022,2022,2,22,0,0,0,casual,0
12/2/2022,2022,2,23,0,0,0,casual,0
13/2/2022,2022,2,0,0,1,1,casual,0
13/2/2022,2022,2,1,0,1,1,casual,0
13/2/2022,2022,2,2,0,1,1,casual,0
13/2/2022,2022,2,3,0,1,1,casual,0
13/2/2022,2022,2,4,0,1,1,casual,0
13/2/2022,2022,2,5,0,1,1,casual,0
13/2/2022,2022,2,6,0,1,1,casual,1
13/2/2022,2022,2,7,0,1,1,casual,1
13/2/2022,2022,2,8,0,1,1,casual,4
13/2/2022,2022,2,9,0,1,1,casual,7
13/2/2022,2022,2,10,0,1,1,casual,1
13/2/2022,2022,2,11,0,1,1,casual,5
13/2/2022,2022,2,12,0,1,1,casual,7
13/2/2022,2022,2,13,0,1,1,casual,11
13/2/2022,2022,2,14,0,1,1,casual,10
13/2/2022,2022,2,15,0,1,1,casual,10
13/2/2022,2022,2,16,0,1,1,casual,5
13/2/2022,2022,2,17,0,1,1,casual,8
13/2/2022,2022,2,18,0,1,1,casual,6
13/2/2022,2022,2,19,0,1,1,casual,7
13/2/2022,2022,2,20,0,1,1,casual,4
13/2/2022,2022,2,21,0,1,1,casual,2
13/2/2022,2022,2,22,0,1,1,casual,3
13/2/2022,2022,2,23,0,1,1,casual,2
14/2/2022,2022,2,0,0,2,1,casual,0
14/2/2022,2022,2,1,0,2,1,casual,0
14/2/2022,2022,2,2,0,2,1,casual,0
14/2/2022,2022,2,3,0,2,1,casual,0
14/2/2022,2022,2,4,0,2,1,casual,0
14/2/2022,2022,2,5,0,2,1,casual,2
14/2/2022,2022,2,6,0,2,1,casual,1
14/2/2022,2022,2,7,0,2,1,casual,4
14/2/2022,2022,2,8,0,2,1,casual,3
14/2/2022,2022,2,9,0,2,1,casual,6
14/2/2022,2022,2,10,0,2,1,casual,8
14/2/2022,2022,2,11,0,2,1,casual,5
14/2/2022,2022,2,12,0,2,1,casual,10
14/2/2022,2022,2,13,0,2,1,casual,6
14/2/2022,2022,2,14,0,2,1,casual,13
14/2/2022,2022,2,15,0,2,1,casual,7
14/2/2022,2022,2,16,0,2,1,casual,15
14/2/2022,2022,2,17,0,2,1,casual,19
14/2/2022,2022,2,18,0,2,1,casual,8
14/2/2022,2022,2,19,0,2,1,casual,11
14/2/2022,2022,2,20,0,2,1,casual,6
14/2/2022,2022,2,21,0,2,1,casual,4
14/2/2022,2022,2,22,0,2,1,casual,5
14/2/2022,2022,2,23,0,2,1,casual,2
15/2/2022,2022,2,0,0,3,1,casual,0
15/2/2022,2022,2,1,0,3,1,casual,0
15/2/2022,2022,2,2,0,3,1,casual,0
15/2/2022,2022,2,3,0,3,1,casual,0
15/2/2022,2022,2,4,0,3,1,casual,0
15/2/2022,2022,2,5,0,3,1,casual,0
15/2/2022,2022,2,6,0,3,1,casual,3
15/2/2022,2022,2,7,0,3,1,casual,3
15/2/2022,2022,2,8,0,3,1,casual,7
15/2/2022,2022,2,9,0,3,1,casual,5
15/2/2022,2022,2,10,0,3,1,casual,12
15/2/2022,2022,2,11,0,3,1,casual,13
15/2/2022,2022,2,12,0,3,1,casual,11
15/2/2022,2022,2,13,0,3,1,casual,11
15/2/2022,2022,2,14,0,3,1,casual,6
15/2/2022,2022,2,15,0,3,1,casual,7
15/2/2022,2022,2,16,0,3,1,casual,9
15/2/2022,2022,2,17,0,3,1,casual,17
15/2/2022,2022,2,18,0,3,1,casual,9
15/2/2022,2022,2,19,0,3,1,casual,9
15/2/2022,2022,2,20,0,3,1,casual,4
15/2/2022,2022,2,21,0,3,1,casual,8
15/2/2022,2022,2,22,0,3,1,casual,3
15/2/2022,2022,2,23,0,3,1,casual,4
16/2/2022,2022,2,0,0,4,1,casual,1
16/2/2022,2022,2,1,0,4,1,casual,0
16/2/2022,2022,2,2,0,4,1,casual,1
16/2/2022,2022,2,3,0,4,1,casual,0
16/2/2022,2022,2,4,0,4,1,casual,0
16/2/2022,2022,2,5,0,4,1,casual,0
16/2/2022,2022,2,6,0,4,1,casual,4
16/2/2022,2022,2,7,0,4,1,casual,3
16/2/2022,2022,2,8,0,4,1,casual,9
16/2/2022,2022,2,9,0,4,1,casual,3
16/2/2022,2022,2,10,0,4,1,casual,2
16/2/2022,2022,2,11,0,4,1,casual,2
